proteinID,LFQ.intensity.A1,LFQ.intensity.A2,LFQ.intensity.A3,LFQ.intensity.C1,LFQ.intensity.C2,LFQ.intensity.C3,impute_LFQ.intensity.A1,impute_LFQ.intensity.A2,impute_LFQ.intensity.A3,impute_LFQ.intensity.C1,impute_LFQ.intensity.C2,impute_LFQ.intensity.C3,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
Q99NH2,18.598270633121857,NA,18.072530412846522,19.60201011528374,19.776114914579182,19.361875255056457,18.598270633121857,17.453676368045798,18.072530412846522,19.60201011528374,19.776114914579182,19.361875255056457,0.011949772495182392,1.9226403629189752,1.5385076236350663,4.371957339147493,0.011949772495182392,12,Pard3
Q99PG2,17.882977321587035,18.054466536379174,17.928911565254875,19.25148703368705,18.35367236765113,19.130364431552405,17.882977321587035,18.054466536379174,17.928911565254875,19.25148703368705,18.35367236765113,19.130364431552405,0.028696188760246027,1.5421757795832876,0.9563894698898352,3.3452156036519076,0.028696188760246027,10,Ogfr
Q9CPR7,NA,NA,NA,18.903687706988013,18.777223203566727,18.79914879152668,15.654218169010791,17.13280274300359,16.320093396219953,18.903687706988013,18.777223203566727,18.79914879152668,0.004608831237047492,2.336409194275328,2.457648464615694,5.724670333961453,0.004608831237047492,3,Sike1
Q9CPT5,NA,NA,NA,20.763607901976147,20.561321511781305,21.191232753272825,16.515035090855886,17.202780418010377,16.347316930699098,20.763607901976147,20.561321511781305,21.191232753272825,2.0613327238909506e-4,3.685851902210511,4.150343242488304,12.933694381247177,2.0613327238909506e-4,1,Nop16
Q9CPV5,NA,NA,NA,20.154743955468735,20.113370824483116,20.05655833930284,16.56378411702186,17.509369864607937,17.00971419689357,20.154743955468735,20.113370824483116,20.05655833930284,0.00035950503638107793,3.444295021116454,3.0806016469104414,11.218800064607393,0.00035950503638107793,3,Pmf1
Q9CQ48,NA,NA,NA,19.336515276763816,19.284123724426607,20.046601812270413,17.01683556142736,16.668624142713202,16.155661134137326,19.336515276763816,19.284123724426607,20.046601812270413,0.00110518073439577,2.9565666943477575,2.942039991727647,8.388074070777499,0.00110518073439577,3,Nudcd2
Q9CQ65,19.832923999950037,20.028100312017802,20.22317212735474,21.244001406133393,21.00785401213309,21.076919954896795,19.832923999950037,20.028100312017802,20.22317212735474,21.244001406133393,21.00785401213309,21.076919954896795,0.0012328604661512401,2.909086073614876,1.0815263112802356,8.151123790391848,0.0012328604661512401,10,Mtap
Q9CQR2,20.56504627997927,20.395923172875815,20.57366937443887,21.201020694988124,21.548773001182823,21.194422627005864,20.56504627997927,20.395923172875815,20.57366937443887,21.201020694988124,21.548773001182823,21.194422627005864,0.0035415576561853993,2.4508056835396443,0.8031924986276202,6.15206735412698,0.0035415576561853993,2,Rps21
Q9CQT5,NA,NA,NA,20.02188004070021,19.934019068558996,20.20574075834696,16.823040398699252,16.909341562750928,16.541142776627733,20.02188004070021,19.934019068558996,20.20574075834696,1.770425330705621e-5,4.7519223852833665,3.2960383765094186,24.058692192224456,1.770425330705621e-5,1,Pomp
Q9CQU5,NA,NA,NA,20.599960046219994,20.251070898328482,20.62497746584957,16.021262608542994,18.111201294830096,16.521406134046323,20.599960046219994,20.251070898328482,20.62497746584957,0.00491768935325788,2.30823890878701,3.607379457659544,5.623278160858315,0.00491768935325788,3,Zwint
Q9CR86,20.083816900081594,19.49552716116501,19.676005257921215,20.485518810387113,21.003674369804592,20.4609397745781,20.083816900081594,19.49552716116501,19.676005257921215,20.485518810387113,21.003674369804592,20.4609397745781,0.022367214464559537,1.650388098066821,0.8982612118673288,3.6194952000580756,0.022367214464559537,4,Carhsp1
Q9CRB6,NA,19.503119183461184,NA,20.723257636222268,21.21839058905475,20.96232838816447,15.819378891138491,19.503119183461184,16.611516928020478,20.723257636222268,21.21839058905475,20.96232838816447,0.031672927507626125,1.4993117932227014,3.6566538702737788,3.2400344906111957,0.031672927507626125,3,Tppp3
Q9CRC8,17.800318540054345,18.21257237850645,18.082751979173814,18.90993994810245,18.85425357811295,18.85820567000018,17.800318540054345,18.21257237850645,18.082751979173814,18.90993994810245,18.85425357811295,18.85820567000018,0.002381141074120292,2.6232148734330036,0.8422520994936562,6.846996796741514,0.002381141074120292,9,Lrrc40
Q9CWZ3,NA,18.067339819452872,17.938017408469477,19.538863370143385,20.214304889600516,19.868460871313225,17.643328110041505,18.067339819452872,17.938017408469477,19.538863370143385,20.214304889600516,19.868460871313225,0.0010107354603163766,2.995362497384626,1.9909812643644216,8.586319849163292,0.0010107354603163766,1,Rbm8a
Q9CY58,20.279347596026437,20.18253014285739,20.244233742882567,21.895560490894088,21.83745854945088,22.09455196134764,20.279347596026437,20.18253014285739,20.244233742882567,21.895560490894088,21.83745854945088,22.09455196134764,3.273072977425592e-5,4.485044311422851,1.7071531733087362,20.61117236177971,3.273072977425592e-5,2,Serbp1
Q9CYN2,NA,NA,NA,18.548490811442875,18.15046130534298,18.650252402474383,16.612305770280795,16.57469972687976,17.437672109042598,18.548490811442875,18.15046130534298,18.650252402474383,0.007942305478263726,2.100053413044875,1.5748423043523587,4.917729424944631,0.007942305478263726,4,Spcs2
Q9CZ04,NA,NA,NA,17.645194007083155,17.647444372701923,17.79265051119906,16.108908032391827,16.4765075853686,16.36367498056622,17.645194007083155,17.647444372701923,17.79265051119906,3.187744472160332e-4,3.49651649868698,1.378732764219162,11.570065320015125,3.187744472160332e-4,3,Cops7a
Q9CZ42,NA,NA,NA,18.594266279045986,18.400329117111593,18.153136357862582,16.7488597132691,15.931956079323013,16.37796615243821,18.594266279045986,18.400329117111593,18.153136357862582,0.0016400800308318056,2.7851349592080306,2.029649936329946,7.560763101593887,0.0016400800308318056,7,Naxd
Q9CZA6,NA,NA,NA,19.027965373511332,18.94723740220318,18.949803917747904,16.977351879205113,16.239182641475935,17.02556893362664,19.027965373511332,18.94723740220318,18.949803917747904,9.581878303696782e-4,3.018549349275054,2.2276344130515753,8.706839545018529,9.581878303696782e-4,1,Nde1
Q9D0B0,NA,NA,NA,19.071797522284207,18.8920802794432,18.90815216720117,17.173588313266823,15.789604666165577,16.572717518814176,19.071797522284207,18.8920802794432,18.90815216720117,0.0037857870799952206,2.421843815248994,2.445373156894,6.041429240989797,0.0037857870799952206,2,Srsf9
Q9D0D5,NA,NA,NA,19.13131942604001,19.02793838429544,18.960081144135465,16.76997672291349,16.31633308765383,17.677255553074563,19.13131942604001,19.02793838429544,18.960081144135465,0.006275914131917315,2.2023230071325193,2.1185911969430116,5.2549741660439455,0.006275914131917315,8,Gtf2e1
Q9D1C1,18.529209386588654,19.05433404167899,19.107559356238593,21.09377860563848,21.037514781229497,21.270934030292118,18.529209386588654,19.05433404167899,19.107559356238593,21.09377860563848,21.037514781229497,21.270934030292118,3.4632645845682984e-4,3.4605143281939488,2.237041544217952,11.326798814603965,3.4632645845682984e-4,3,Ube2c
Q9D2M8,NA,NA,19.423062550196338,20.462438367255583,20.147433508477413,20.435833010673413,16.182340702194267,17.10025964991129,19.423062550196338,20.462438367255583,20.147433508477413,20.435833010673413,0.045602653757852336,1.3410098836764244,2.780013994701502,2.8670794168043985,0.045602653757852336,1,Ube2v2
Q9D2Q3,NA,NA,NA,18.125151094405823,18.093881743688346,18.29297761364147,16.908496631008685,17.239517858656626,16.306152284825032,18.125151094405823,18.093881743688346,18.29297761364147,0.008468641461609127,2.072186253547499,1.3526145590817649,4.828803034626858,0.008468641461609127,9,Paat
Q9D2Y4,NA,NA,NA,18.46980872729845,17.84885518859466,18.203185476492827,16.24088680746837,15.830053199584837,16.573322927320575,18.46980872729845,17.84885518859466,18.203185476492827,0.0022035836554418443,2.6568704575628934,1.9591954860040524,6.990271776030346,0.0022035836554418443,10,Mlkl
Q9D358,NA,NA,NA,20.016177144641983,19.867511020590733,19.70051083782894,16.052014565162864,17.091705509620937,16.775290403234965,20.016177144641983,19.867511020590733,19.70051083782894,5.536027455479391e-4,3.2568017646976806,3.2217295083476323,10.038972129967656,5.536027455479391e-4,8,Acp1
Q9D818,NA,NA,NA,19.51826126618421,19.4030369961543,19.648304912566918,17.03262156367353,16.003503016861917,16.197490139216214,19.51826126618421,19.4030369961543,19.648304912566918,6.533947380200437e-4,3.1848243673476655,3.1119961517179213,9.617820732448687,6.533947380200437e-4,8,Sapcd2
Q9D898,NA,NA,NA,19.290729864462975,19.60255389239654,19.391021172463997,16.846909357430356,16.22634989349631,17.29159217497905,19.290729864462975,19.60255389239654,19.391021172463997,0.0012101742506198405,2.917152091969353,2.6398178344725984,8.190943478943929,0.0012101742506198405,1,Arpc5l
Q9D8S9,NA,NA,NA,19.87380154572489,19.706863578953428,20.177064232144094,16.84984834016545,16.8121221904578,16.192070975673516,19.87380154572489,19.706863578953428,20.177064232144094,2.0160899877213578e-4,3.695490087157751,3.301229283508551,13.007077961067385,2.0160899877213578e-4,3,Bola1
Q9D9K3,NA,NA,NA,21.221992973189472,21.091778849174965,20.894746725498067,17.23083230653382,17.536877432944724,16.20487050443843,21.221992973189472,21.091778849174965,20.894746725498067,5.947756755448171e-4,3.2256468010658113,4.078646101315176,9.854608422097066,5.947756755448171e-4,3,Aven
Q9D9V3,NA,NA,NA,19.457396911778623,19.14877446477149,19.39299235411086,17.216048622977965,16.70002964674044,15.729690876943673,19.457396911778623,19.14877446477149,19.39299235411086,0.003347278065246276,2.475308208411286,2.784464861332964,6.246997338559439,0.003347278065246276,6,Echdc1
Q9DAW9,NA,NA,NA,20.58288437153798,20.235962788992204,20.37517522079979,16.975266428112512,16.813158108525172,15.485988701901487,20.58288437153798,20.235962788992204,20.37517522079979,0.0011847884682672,2.926359181522883,3.9732030475969324,8.236611833958388,0.0011847884682672,3,Cnn3
Q9DBC7,22.323748586031982,22.468839783573202,22.5752400823141,23.776657118828293,23.56325493563617,23.766178667551085,22.323748586031982,22.468839783573202,22.5752400823141,23.776657118828293,23.56325493563617,23.766178667551085,2.4492128151843833e-4,3.610973476841522,1.2460874233654202,12.376968350412135,2.4492128151843833e-4,5,Prkar1a
Q9DBG6,NA,NA,NA,18.573558436298875,18.550483770126274,18.54177725674647,16.582535957283177,16.3757939046005,17.750010609355634,18.573558436298875,18.550483770126274,18.54177725674647,0.018118942993296538,1.7418671414035918,1.6524929973107696,3.8618333899467694,0.018118942993296538,2,Rpn2
Q9DBJ3,NA,NA,NA,19.432656074430433,19.700189077959816,19.80662513796603,16.162471289014157,16.049280955216922,15.957452975738708,19.432656074430433,19.700189077959816,19.80662513796603,9.045961480159482e-6,5.043545265914641,3.5900883567954978,28.47959565988403,9.045961480159482e-6,6,Baiap2l1
Q9DBR7,NA,NA,NA,18.736613330694578,18.46889445926007,19.032680727798326,17.43678995381756,17.638305735347814,17.5431927018467,18.736613330694578,18.46889445926007,19.032680727798326,0.002217668033520275,2.6541034635973184,1.206633375580303,6.978394488230051,0.002217668033520275,8,Ppp1r12a
Q9DCE5,NA,NA,NA,19.136360355684175,19.049449754183836,19.148575883210142,16.11082252755761,16.570582671072682,15.501305386663583,19.136360355684175,19.049449754183836,19.148575883210142,6.074544022829178e-4,3.216486316215467,3.0505584692614285,9.801005168497293,6.074544022829178e-4,9,Pak1ip1
Q9ERG0,18.01099788432709,17.40748354150235,17.87417690543584,19.610019132188388,19.296365092182906,19.7794692930036,18.01099788432709,17.40748354150235,17.87417690543584,19.610019132188388,19.296365092182906,19.7794692930036,0.0014722338066254573,2.832023213868123,1.797731728703205,7.7794079572209025,0.0014722338066254573,11,Lima1
Q9EST3,NA,NA,NA,19.229170867976183,18.845765675415702,18.739154304123794,17.63305562398828,16.698520932053338,16.2383355414356,19.229170867976183,18.845765675415702,18.739154304123794,0.008847370135947611,2.0531858033335975,2.081392916679487,4.768875484965579,0.008847370135947611,5,Eif4enif1
Q9JHJ0,19.389971573255167,19.40089194109671,19.465111983790738,21.04032718368511,22.442327990876343,20.985305517365394,19.389971573255167,19.40089194109671,19.465111983790738,21.04032718368511,22.442327990876343,20.985305517365394,0.012273396963039886,1.911035219006951,2.07066173126141,4.337878173769989,0.012273396963039886,2,Tmod3
Q9JI11,NA,NA,NA,20.120982000357845,20.30674704891379,19.995347599094746,16.488197482177466,17.2189833831642,16.1937850428378,20.120982000357845,20.30674704891379,19.995347599094746,3.836516927786633e-4,3.4160628812301956,3.5073702467289714,11.033138095690443,3.836516927786633e-4,4,Stk4
Q9JIH2,NA,NA,NA,18.629306810264556,18.476390231973795,18.335861359046326,16.23409509216329,16.956338579803983,16.507235161302873,18.629306810264556,18.476390231973795,18.335861359046326,0.0010813499784258476,2.9660337240854213,1.9146298560048436,8.436061336165045,0.0010813499784258476,8,Nup50
Q9JII5,NA,NA,NA,19.242932174900716,19.6479537338008,19.780510932762244,17.21323385139764,16.63684931258779,17.351605572156597,19.242932174900716,19.6479537338008,19.780510932762244,7.918160495280216e-4,3.1013756996653803,2.489902701773911,9.150155002705095,7.918160495280216e-4,4,Dazap1
Q9JJ78,19.62902214975489,20.031335055617102,19.718683371921276,20.692853842685793,20.194362505944827,20.408105795141886,19.62902214975489,20.031335055617102,19.718683371921276,20.692853842685793,20.194362505944827,20.408105795141886,0.02778875553935792,1.556130901746966,0.6387605221597461,3.3798715449522287,0.02778875553935792,11,Pbk
Q9JJI8,19.365574886390146,19.358123175957317,19.355716714090548,20.045935594276173,20.220930909801115,19.918903989480555,19.365574886390146,19.358123175957317,19.355716714090548,20.045935594276173,20.220930909801115,19.918903989480555,0.001314672249137805,2.8811825043090615,0.7021185723732764,8.014719369237737,0.001314672249137805,1,Rpl38
Q9JK92,19.42814340536245,19.588238830782327,19.502517174497502,22.704509907155508,22.679922454953562,22.293982348279695,19.42814340536245,19.588238830782327,19.502517174497502,22.704509907155508,22.679922454953562,22.293982348279695,2.6719566270774107e-5,4.573170595887296,3.0531717665821603,21.691940767918908,2.6719566270774107e-5,3,Hspb8
Q9JKB1,19.70812740850317,19.52516137518877,19.61041571469413,20.72100570536446,20.55618420246182,20.47159583858168,19.70812740850317,19.52516137518877,19.61041571469413,20.72100570536446,20.55618420246182,20.47159583858168,4.287945340453054e-4,3.3677507593439526,0.9683604160072967,10.722154962015301,4.287945340453054e-4,3,Uchl3
Q9JKL5,NA,NA,NA,22.277787971544083,22.091262332708176,22.053346572970188,16.053773604820805,17.396704700426536,17.093059586451975,22.277787971544083,22.091262332708176,22.053346572970188,2.1259445115027692e-4,3.672448075025631,5.292952995174378,12.83230098389608,2.1259445115027692e-4,2,Tesc
Q9JKV1,NA,NA,NA,18.60516117330055,18.3133613641378,18.396738556047815,16.242690910800235,16.04842766125334,17.268928309466293,18.60516117330055,18.3133613641378,18.396738556047815,0.007824423746964187,2.1065476375168632,1.9184047373220992,4.938631725991504,0.007824423746964187,6,Adrm1
Q9JLB0,NA,18.44342114108521,NA,19.5096087892087,19.38831164854039,19.966629366229288,17.647408798161287,18.44342114108521,15.992570556460409,19.5096087892087,19.38831164854039,19.966629366229288,0.03831782313985102,1.4165991714412074,2.2603831027571566,3.042246929355736,0.03831782313985102,5,Pals2
Q9JLV1,20.397281888920137,20.252573043795298,20.27218780445357,22.66446725008027,22.512847499139575,22.83818983672031,20.397281888920137,20.252573043795298,20.27218780445357,22.66446725008027,22.512847499139575,22.83818983672031,2.2465018374641793e-5,4.648493221851624,2.3644872829237187,22.65983150107767,2.2465018374641793e-5,4,Bag3
Q9QXA5,17.999757828103142,17.72400749938881,17.586737186933767,19.272506773068816,18.64825224120126,19.200673549428757,17.999757828103142,17.72400749938881,17.586737186933767,19.272506773068816,18.64825224120126,19.200673549428757,0.005381092177827656,2.269129568448019,1.2703100164243715,5.484941249367587,0.005381092177827656,3,Lsm4
Q9QXS6,20.133076973296397,20.188941324930976,20.42838879991847,22.479783223861936,21.884796552982824,22.499162690068612,20.133076973296397,20.188941324930976,20.42838879991847,22.479783223861936,21.884796552982824,22.499162690068612,7.693492201521514e-4,3.113876482099257,2.037778456255843,9.218843053317569,7.693492201521514e-4,13,Dbn1
Q9QY36,NA,NA,NA,19.08773216117518,18.909852076230358,18.986875302642492,16.07665122903684,15.694909888259573,17.775541788280904,19.08773216117518,18.909852076230358,18.986875302642492,0.018082190434765832,1.7427489612439142,2.4791188781569033,3.864218725513733,0.018082190434765832,3,Naa10
Q9QY93,NA,NA,NA,18.466387188727186,18.374708391001196,18.810960672154657,17.254724247566685,17.157857101904675,16.398147454037915,18.466387188727186,18.374708391001196,18.810960672154657,0.005885343245679443,2.230228203108158,1.613775816124587,5.350075726790371,0.005885343245679443,2,Dctpp1
Q9R0L6,18.021988448803725,18.066656837137117,NA,19.33973694003228,20.013317220558342,19.18151141029237,18.021988448803725,18.066656837137117,16.810819314387043,19.33973694003228,20.013317220558342,19.18151141029237,0.017827941444175238,1.748898801022553,1.878366990185036,3.880880994087907,0.017827941444175238,25,Pcm1
Q9R0P4,NA,NA,NA,19.46343656492973,19.800934647709546,19.99189270247528,16.564497096407706,15.884817258951053,17.215166048202136,19.46343656492973,19.800934647709546,19.99189270247528,0.001513222719159056,2.82009714693828,3.197261170517887,7.723265523710008,0.001513222719159056,1,Smap
Q9R0P5,20.40509574648093,20.380152409787534,20.41740753620323,21.32344624660204,21.445311953918434,21.35981818002987,20.40509574648093,20.380152409787534,20.41740753620323,21.32344624660204,21.445311953918434,21.35981818002987,1.3326741648854522e-5,4.875276021396383,0.9753068960262148,25.839005106232428,1.3326741648854522e-5,6,Dstn
Q9R0P9,23.256235184018465,23.26770910902364,23.38126199236008,24.6012756909138,24.46001486587665,24.558591674878233,23.256235184018465,23.26770910902364,23.38126199236008,24.6012756909138,24.46001486587665,24.558591674878233,2.809420452189289e-5,4.551383260299578,1.2382253154221665,21.419658414953588,2.809420452189289e-5,6,Uchl1
Q9R0Y5,19.93933816347009,20.070251997303444,20.18349969601276,20.836071935144222,21.001064523736595,21.118512769877967,19.93933816347009,20.070251997303444,20.18349969601276,20.836071935144222,21.001064523736595,21.118512769877967,0.0010421174156095266,2.9820833462202705,0.9208531239908311,8.517987310897242,0.0010421174156095266,2,Ak1
Q9R224,NA,NA,NA,18.568780008147808,18.522903306592006,18.569039709208933,16.810193564566795,16.540596966437707,17.31505117024688,18.568780008147808,18.522903306592006,18.569039709208933,0.0018544605715895088,2.7317823959418095,1.6649604408991223,7.3186502212145745,0.0018544605715895088,2,Bex1
Q9WTQ5,19.160221051777576,19.411419956061522,19.543156461256732,21.63342808833359,21.493994181284798,21.703158396728252,19.160221051777576,19.411419956061522,19.543156461256732,21.63342808833359,21.493994181284798,21.703158396728252,6.285962879267247e-5,4.201628187966387,2.2385943990836026,17.48200381765938,6.285962879267247e-5,10,Akap12
Q9WTX2,NA,18.284643390630738,NA,19.606824472612107,19.33463991905002,19.18937576985573,16.053831385512385,18.284643390630738,16.942938540070774,19.606824472612107,19.33463991905002,19.18937576985573,0.025812559611405057,1.5881689280407099,2.2831422817679865,3.4602211865818533,0.025812559611405057,8,Prkra
Q9WTX5,NA,NA,21.160541139084334,22.6366396650581,22.62254430766745,22.98900151173383,16.681491837831935,17.085338940723226,21.160541139084334,22.6366396650581,22.62254430766745,22.98900151173383,0.036459831956870664,1.4381853373368838,4.440271188939963,3.0932290671894624,0.036459831956870664,3,Skp1
Q9WUD1,17.97516505132903,18.048678437279523,17.793095228611755,18.689274586805517,18.61741006858273,18.69940978307032,17.97516505132903,18.048678437279523,17.793095228611755,18.689274586805517,18.61741006858273,18.69940978307032,8.103908845045935e-4,3.0913054526818575,0.7297185737460872,9.09516639911062,8.103908845045935e-4,8,Stub1
Q9WUK2,20.802308094313112,20.495605231190783,20.360889939265615,22.02593977991669,22.660686236090648,22.51045899056193,20.802308094313112,20.495605231190783,20.360889939265615,22.02593977991669,22.660686236090648,22.51045899056193,0.0013470417148848729,2.870618954934924,1.8460939139332524,7.963620796779647,0.0013470417148848729,1,Eif4h
Q9WUK4,NA,NA,NA,18.717529168989785,18.39711473136807,18.683632039008405,16.33423117893226,16.694110204986075,17.44774594679168,18.717529168989785,18.39711473136807,18.683632039008405,0.0066733587155437995,2.175655529728264,1.7740628695520826,5.165346118091113,0.0066733587155437995,8,Rfc2
Q9WUL7,NA,NA,NA,20.839920355695778,20.83144023859532,21.072020046277835,16.825152270223136,17.160969238224848,16.625424374564556,20.839920355695778,20.83144023859532,21.072020046277835,2.0784895260781422e-5,4.6822521596484705,4.043944919185467,23.107347245875484,2.0784895260781422e-5,3,Arl3
Q9WUM5,NA,NA,NA,19.993137418592177,20.783407542173517,20.349380586938786,16.21072038032077,16.733124141112565,16.11039114162902,19.993137418592177,20.783407542173517,20.349380586938786,1.7666596127850876e-4,3.7528471191573423,4.023896628214043,13.452142085852024,1.7666596127850876e-4,6,Suclg1
Q9WV80,NA,NA,NA,19.03327242615116,19.343255127511735,19.46570987645186,17.249240142838303,16.73264399031846,16.431159699080425,19.03327242615116,19.343255127511735,19.46570987645186,7.99549822480584e-4,3.097154468810525,2.476397865959189,9.127067679765382,7.99549822480584e-4,2,Snx1
Q9WVA4,22.236517609935515,22.29125840039622,22.188428270113786,23.080632787039715,23.260979240542742,23.217887902699218,22.236517609935515,22.29125840039622,22.188428270113786,23.080632787039715,23.260979240542742,23.217887902699218,1.0654512141490633e-4,3.972466431365944,0.9477652166120514,15.29628275412271,1.0654512141490633e-4,3,Tagln2
Q9Z108,NA,19.148675177407565,NA,19.831996827946387,19.737306767401456,19.96691095011637,16.520228825324615,19.148675177407565,17.249946434353685,19.831996827946387,19.737306767401456,19.96691095011637,0.048534043066877634,1.3139535288269533,2.205788036126119,2.805596009600897,0.048534043066877634,6,Stau1
Q9Z130,NA,NA,NA,19.821727277948003,20.030527049412342,19.99133915041443,17.111968723433414,15.853084231496084,16.9199976665139,19.821727277948003,20.030527049412342,19.99133915041443,0.0011163158032290858,2.9522129270848287,3.319514285443791,8.366088918745689,0.0011163158032290858,3,Hnrnpdl
Q9Z1D1,20.819171821473898,20.50813907843849,20.627295191945137,22.130377001374452,22.224850758596933,22.275971010786435,20.819171821473898,20.50813907843849,20.627295191945137,22.130377001374452,22.224850758596933,22.275971010786435,9.941162301561206e-5,4.002562835759209,1.5588642263000985,15.567365225050336,9.941162301561206e-5,5,Eif3g
Q9Z1X4,NA,NA,NA,18.442449492922165,18.51618478167925,18.495644264619468,15.885379395148703,16.990634071127573,16.649449652926435,18.442449492922165,18.51618478167925,18.495644264619468,0.003801496256181726,2.420045432882191,1.9762718066727238,6.034614571130875,0.003801496256181726,7,Ilf3
Q9Z2D3,NA,18.160885769088747,NA,18.596306248133725,18.352250377531398,18.75175978821154,16.780275441018908,18.160885769088747,16.832934309529055,18.596306248133725,18.352250377531398,18.75175978821154,0.04851403471337073,1.3141326053803872,1.3087402980799858,2.806000917277048,0.04851403471337073,16,Gsdme
Q9Z2X1,23.801834639720155,24.05804590950601,24.165226589628574,25.20583023058122,25.12012774490554,25.37235470173741,23.801834639720155,24.05804590950601,24.165226589628574,25.20583023058122,25.12012774490554,25.37235470173741,7.250027412739715e-4,3.1396603513353396,1.2244018461231434,9.362027873228879,7.250027412739715e-4,6,Hnrnpf
